ID,     Lat,     Lon,     Alt,     Velocity,     Yaw,     Pitch
40,838.393433,479.896973,334.474915,23.336887,21.489328,3.686205,
41,498.968140,354.461456,229.602036,14.969439,296.610626,5.658891,
42,169.768967,724.369385,278.222778,11.760935,187.117722,-9.714345,
43,803.462219,512.645020,150.322586,18.097263,279.769226,21.432846,
44,777.152893,290.398590,368.546326,18.930853,322.488892,-8.692371,
45,808.260742,655.747192,157.231781,16.966156,257.280212,-6.555914,
46,815.715881,336.718170,116.697845,24.448475,34.601105,18.081835,
47,63.807301,982.166382,159.301407,18.448923,177.134979,-19.006844,
48,547.303284,939.568726,147.192413,21.704796,126.627655,-2.723376,
49,772.421509,699.245544,329.512939,23.086653,284.912872,-7.975376,
50,338.399689,773.255493,201.655518,14.908847,280.498840,-20.904879,
1,875.798462,644.711121,448.940613,17.636141,198.372864,1.662133,
2,420.263397,637.859131,342.241425,21.736879,338.959381,-7.008454,
3,633.719177,752.424927,252.683884,16.531668,43.987404,-3.940341,
4,264.669250,802.266235,474.392700,22.185381,219.305725,-4.763334,
5,201.712738,939.204590,138.591125,15.169991,64.746300,2.381671,
6,170.788559,377.494324,451.818481,23.141203,92.483398,-7.297475,
7,24.825039,919.485474,211.320343,11.613572,316.799896,3.432819,
8,542.063538,733.863525,242.536880,10.000000,76.880386,13.885705,
9,592.238342,772.702881,442.523987,22.160439,98.266914,-0.689860,
10,210.253174,24.731417,187.313065,16.633678,68.137177,-0.504085,
11,600.939331,666.932556,234.200531,14.602375,228.287369,7.124101,
12,122.971397,781.286499,155.391312,13.040389,39.463135,15.690659,
13,330.983093,906.871582,440.490265,13.078388,317.448273,-2.602606,
14,614.838196,230.447723,172.111267,24.275091,282.443970,-11.506836,
15,346.136078,585.609436,383.530548,15.560331,4.155390,-6.584765,
16,259.197479,134.530991,218.033615,19.161514,276.038452,-12.184731,
17,225.727631,174.943024,275.993164,12.488335,210.007568,-8.540096,
18,766.257690,503.640106,241.548553,22.940474,222.957108,11.759195,
19,855.424805,594.030396,190.149582,18.144672,105.180183,-21.020870,
20,190.093964,541.835388,295.043762,20.739233,148.550629,-19.843380,
21,730.704651,856.392700,406.387634,18.069065,158.260193,-1.519331,
22,712.307800,290.587769,283.870209,16.240162,107.330032,-13.938883,
23,960.698486,946.169128,371.243896,10.208172,336.908264,-3.892566,
24,860.240356,476.036407,421.384705,19.849031,268.319122,20.176071,
25,194.435287,395.197632,294.170135,25.150723,79.860687,17.244501,
26,988.931580,607.970154,320.844147,13.625188,276.207916,18.997782,
27,878.536804,786.622314,311.138000,12.497570,57.642056,19.875406,
28,993.082642,863.068298,366.233276,22.566324,128.619843,2.404366,
29,268.370514,854.735840,374.946350,20.409632,287.548767,-10.464755,
30,180.714813,997.766296,221.385498,11.632238,25.711037,-18.416307,
31,705.307495,695.210876,159.322174,17.986759,24.668978,17.176193,
32,639.864075,413.278259,323.907593,22.494991,262.154663,2.777490,
33,129.730911,314.355927,277.454407,19.990219,83.808517,-6.192677,
34,126.810890,311.643494,279.601898,16.392179,305.871155,-0.801251,
35,912.559143,434.034790,255.878128,14.460513,12.136971,3.091502,
36,32.584652,309.383392,350.594055,16.021332,138.181747,4.014457,
37,581.972534,680.135559,220.975754,23.108027,152.501205,-2.307897,
38,720.250610,765.663635,459.522705,16.167494,147.412338,10.898408,
39,119.387154,937.310791,385.176331,18.842010,151.305832,-18.439692,
40,838.740173,480.033478,334.498932,23.678135,21.870911,4.992482,
41,499.074890,354.248352,229.625656,15.898201,293.643158,6.197783,
42,169.584915,724.346375,278.191040,12.632555,189.136047,-9.832239,
43,803.507935,512.379395,150.428391,17.802734,277.547333,21.776623,
44,777.390381,290.216278,368.500549,19.916061,325.113434,-8.120394,
45,808.201355,655.484131,157.200790,16.979023,254.955032,-7.480219,
46,816.021973,336.929321,116.819260,25.164330,34.783020,19.219891,
47,63.528561,982.180359,159.205276,17.765568,177.580368,-19.961016,
48,547.096313,939.847107,147.175919,20.807064,128.758636,-1.858743,
49,772.515625,698.892029,329.461700,22.651571,285.981628,-7.445896,
50,338.440308,773.036377,201.570404,14.716486,280.800079,-19.905230,
1,875.530762,644.622192,448.948792,17.817684,196.222183,2.884439,
2,420.585571,637.735168,342.198975,22.608580,336.899353,-5.802527,
3,633.909058,752.608215,252.665710,15.639011,46.901318,-4.368220,
4,264.395538,802.042175,474.363220,21.513393,217.286697,-4.853354,
5,201.816193,939.423950,138.601212,14.902504,65.177818,0.906180,
6,170.772644,377.861237,451.771454,22.443359,89.936157,-5.957692,
7,24.960251,919.358521,211.331467,11.906031,314.673553,2.360272,
8,542.098816,734.014771,242.575272,10.521770,79.728889,14.370250,
9,592.187378,773.053711,442.519714,22.353537,96.526573,-2.115813,
10,210.352280,24.978405,187.310730,17.292271,66.511169,-0.561919,
11,600.785095,666.759521,234.229507,14.700855,227.967850,7.214442,
12,123.126480,781.414185,155.447739,13.949762,38.587990,16.412804,
13,331.137085,906.730225,440.480774,12.880878,315.164398,-2.111001,
14,614.920227,230.076065,172.033783,24.086676,283.994019,-12.600771,
15,346.382751,585.627380,383.501984,14.843304,3.654979,-7.435153,
16,259.229004,134.232971,217.968903,18.801672,277.705902,-12.457752,
17,225.556519,174.844208,275.963501,13.415573,211.019440,-8.182477,
18,765.994690,503.395233,241.623352,22.909664,225.193848,10.769796,
19,855.353821,594.291931,190.045441,19.135216,106.939980,-20.412691,
20,189.827682,541.998230,294.931122,19.746084,147.656540,-19.668081,
21,730.436218,856.499756,406.379974,18.595240,159.840714,-0.135274,
22,712.232666,290.828522,283.807617,15.586373,106.988487,-14.745073,
23,960.848389,946.105225,371.232819,10.496466,335.979736,-3.411357,
24,860.231628,475.738434,421.494232,19.856895,270.845032,21.275463,
25,194.502945,395.575958,294.289429,24.359467,80.166206,15.986382,
26,988.953857,607.765259,320.915100,13.600464,275.372070,18.109652,
27,878.637451,786.781189,311.205994,12.182728,57.522175,20.005196,
28,992.857483,863.350159,366.248413,22.172485,126.084282,2.798339,
29,268.467346,854.429688,374.887024,21.071766,289.373871,-11.066607,
30,180.873917,997.842896,221.326706,12.215688,26.128342,-17.238655,
31,705.557373,695.325623,159.407166,18.052399,22.786301,18.217379,
32,639.815002,412.922119,323.925018,23.473209,263.446564,2.626507,
33,129.765213,314.672058,277.419891,19.841274,82.884903,-6.920943,
34,126.964561,311.430969,279.598236,15.586374,307.363922,-1.143683,
35,912.785034,434.083374,255.890610,13.554918,10.603815,2.742547,
36,32.394077,309.553894,350.612000,15.118784,138.987503,5.173702,
37,581.644836,680.306152,220.960861,22.919971,153.198181,-1.470600,
38,720.036560,765.800415,459.571625,16.060099,147.212631,11.558228,
39,119.136284,937.448120,385.080963,19.080818,151.393082,-17.264181,
40,839.090393,480.174072,334.531891,24.114269,21.938246,5.072217,
41,499.176300,354.016693,229.653122,16.645544,291.258392,5.219852,
42,169.388290,724.314758,278.156525,12.021313,191.105499,-11.086588,
43,803.542664,512.117188,150.534058,18.228426,274.658783,20.741631,
44,777.649170,290.035858,368.455536,19.913191,326.430725,-6.627532,
45,808.131409,655.223999,157.165421,16.169653,257.885193,-6.248755,
46,816.334229,337.146210,116.951805,25.667141,34.426296,18.366364,
47,63.261627,982.191650,159.108246,17.410055,175.214310,-19.311594,
48,546.888000,940.106567,147.165115,20.298826,129.240982,-2.930023,
49,772.614563,698.546570,329.414734,22.385565,285.413300,-8.930260,
50,338.481781,772.818909,201.490234,14.683498,283.451538,-19.521088,
1,875.257385,644.542664,448.963135,18.140388,199.144318,3.871017,
2,420.916595,637.593994,342.162415,21.976240,336.666138,-4.501964,
3,634.079529,752.790405,252.646652,15.021719,46.419392,-5.280295,
4,264.122650,801.834412,474.334106,21.846054,219.422760,-5.158680,
5,201.916275,939.640320,138.604980,14.362103,66.262230,0.663079,
6,170.773041,378.218384,451.734192,21.757442,92.412033,-5.973256,
7,25.094069,919.223145,211.339310,11.441174,317.358337,1.860277,
8,542.127869,734.175232,242.617050,10.000000,79.656952,13.461929,
9,592.146729,773.408813,442.506500,21.712685,97.894569,-2.466929,
10,210.462555,25.232143,187.308014,17.511034,63.568840,-1.809876,
11,600.628845,666.586182,234.259048,15.581781,227.268997,8.662951,
12,123.293831,781.547729,155.510803,14.741595,36.216312,15.625395,
13,331.283142,906.585022,440.473175,13.321484,315.652527,-3.263419,
14,615.011169,229.711121,171.949707,23.502247,281.021545,-11.846870,
15,346.617767,585.642395,383.471252,15.027206,5.825974,-7.127858,
16,259.268402,133.941879,217.904007,17.861000,279.124084,-13.247011,
17,225.374435,174.734726,275.932953,13.852818,210.800476,-8.755708,
18,765.740906,503.139740,241.691849,22.379644,227.562759,12.057927,
19,855.270203,594.566406,189.938660,19.926180,106.894341,-21.415249,
20,189.576340,542.157410,294.824799,19.815428,148.768402,-19.921833,
21,730.156921,856.602295,406.379272,19.120600,158.928589,-1.616533,
22,712.162231,291.059174,283.744141,15.916639,109.740204,-14.317282,
23,961.001526,946.036987,371.222839,10.902730,338.144806,-2.172696,
24,860.236023,475.442413,421.609528,20.530296,270.066742,22.320177,
25,194.566940,395.945129,294.396759,24.539297,80.302757,16.241543,
26,988.973206,607.559326,320.982727,13.382243,277.152222,19.169413,
27,878.735779,786.935730,311.272675,11.531010,60.127655,19.828609,
28,992.648804,863.636536,366.265747,23.076872,123.597252,3.049596,
29,268.577118,854.117554,374.822296,21.343369,292.125122,-11.165586,
30,181.041519,997.925110,221.268784,11.356827,25.474598,-18.044704,
31,705.810303,695.431885,159.497467,17.421198,22.327097,19.461508,
32,639.772156,412.549408,323.942230,24.270010,262.361877,2.091147,
33,129.804245,314.984772,277.381622,20.005524,82.675804,-8.246624,
34,127.115875,311.232788,279.593262,15.852704,306.598358,-1.910354,
35,912.997986,434.123230,255.900986,13.927329,8.183608,2.813800,
36,32.212292,309.711975,350.633820,15.747537,139.084381,6.158713,
37,581.317627,680.471436,220.951447,23.884735,154.977142,-1.934862,
38,719.824890,765.936768,459.623108,16.508736,149.623627,10.864981,
39,118.880333,937.587708,384.990356,18.228500,153.256012,-17.580750,
40,839.446899,480.317657,334.566010,23.939964,20.588120,4.736259,
41,499.272461,353.769531,229.677353,16.984486,293.474121,5.219458,
42,169.203079,724.278381,278.119537,11.915528,191.353363,-10.170070,
43,803.564819,511.845337,150.637344,18.100910,273.559296,19.984777,
44,777.912842,289.860870,368.418762,19.333296,326.892670,-6.595318,
45,808.077454,654.972534,157.137268,15.400856,259.730713,-7.640261,
46,816.655701,337.366547,117.081207,24.781544,37.042854,18.522194,
47,62.999657,982.213562,159.016129,18.371473,172.764572,-18.769791,
48,546.682800,940.357788,147.148514,20.696054,128.712585,-3.913394,
49,772.708618,698.205444,329.359131,23.193916,283.376129,-7.998373,
50,338.533295,772.603577,201.411728,15.303858,282.885040,-19.079588,
1,874.983826,644.447693,448.982727,17.510675,196.187988,3.335924,
2,421.238464,637.455139,342.134827,22.975300,338.371399,-4.611427,
3,634.244507,752.963745,252.624527,15.515012,46.024296,-5.481956,
4,263.853729,801.613342,474.302673,22.761852,220.581482,-5.767237,
5,202.008774,939.850647,138.607635,14.694010,65.384247,0.197868,
6,170.758469,378.564301,451.697968,20.962957,92.441292,-5.399350,
7,25.228657,919.099182,211.345245,10.828738,317.830872,1.336757,
8,542.155823,734.328308,242.654297,10.933189,78.406212,13.426916,
9,592.099060,773.752625,442.491547,21.289156,98.485176,-1.256534,
10,210.587204,25.482908,187.299164,17.905943,64.039642,-3.030118,
11,600.461609,666.405151,234.296600,15.434109,229.575760,7.521911,
12,123.477089,781.681946,155.574326,13.894778,36.308533,16.188169,
13,331.435303,906.436279,440.461029,13.512492,318.291077,-4.292765,
14,615.081543,229.349884,171.872513,24.041201,279.168427,-11.422963,
